OrderDetailKey,OrderHeaderKey,CustomerKey,ProductKey,FacilityKey,TransactionDate,BillDate,,,,
3270,314,6,668,6,6/13/2022,5/8/2023,,,,
3271,342,6,484,7,6/13/2022,6/5/2023,,,,
3272,261,14,825,1,6/13/2022,3/15/2023,,,,
3273,328,18,156,6,6/13/2022,5/22/2023,,,,
3274,328,7,717,2,6/13/2022,5/22/2023,,,,
3275,344,2,964,4,6/13/2022,6/7/2023,,,,
3276,436,9,851,8,6/13/2022,9/7/2023,,,,
3277,191,4,596,9,6/13/2022,1/3/2023,,,,
3278,255,16,112,5,6/13/2022,3/9/2023,,,,
3279,308,4,998,1,6/13/2022,5/2/2023,,,,
3280,352,6,211,4,6/13/2022,6/15/2023,,,,
3281,342,4,966,4,6/13/2022,6/5/2023,,,,
3282,380,20,524,10,6/13/2022,7/13/2023,,,,
3283,270,10,807,5,6/13/2022,3/24/2023,,,,
3284,285,16,387,4,6/13/2022,4/8/2023,,,,
3285,292,7,253,3,6/13/2022,4/15/2023,,,,
3286,357,11,727,8,6/13/2022,6/20/2023,,,,
3287,186,4,79,8,6/13/2022,12/29/2022,,,,
3288,212,1,971,2,6/13/2022,1/24/2023,,,,
3289,535,4,723,2,6/14/2022,12/15/2023,,,,
3290,217,20,479,6,6/14/2022,1/29/2023,,,,
3291,135,20,342,5,6/14/2022,11/8/2022,,,,
3292,253,4,9,7,6/14/2022,3/7/2023,,,,
3293,158,11,725,6,6/14/2022,12/1/2022,,,,
3294,179,12,485,9,6/14/2022,12/22/2022,,,,
3295,58,4,293,7,6/14/2022,8/23/2022,,,,
3296,214,8,76,7,6/15/2022,1/26/2023,,,,
3297,175,20,336,8,6/15/2022,12/18/2022,,,,
3298,214,1,968,3,6/15/2022,1/26/2023,,,,
3299,253,9,525,10,6/15/2022,3/7/2023,,,,
3300,126,13,243,2,6/16/2022,10/30/2022,,,,
3301,665,10,769,10,6/17/2022,4/24/2024,,,,
3302,172,11,986,4,6/20/2022,12/15/2022,,,,
3303,155,20,174,1,6/20/2022,11/28/2022,,,,
3304,240,19,201,2,6/20/2022,2/21/2023,,,,
3305,162,14,243,3,6/20/2022,12/5/2022,,,,
3306,198,18,268,2,6/20/2022,1/10/2023,,,,
3307,112,4,569,4,6/20/2022,10/16/2022,,,,
3308,58,16,987,8,6/20/2022,8/23/2022,,,,
3309,352,15,555,8,6/20/2022,6/15/2023,,,,
3310,289,11,783,1,6/20/2022,4/12/2023,,,,
3311,170,4,455,8,6/20/2022,12/13/2022,,,,
3312,170,5,655,7,6/21/2022,12/13/2022,,,,
3313,183,8,322,1,6/21/2022,12/26/2022,,,,
3314,242,3,632,5,6/21/2022,2/24/2023,,,,
3315,420,12,809,3,6/21/2022,8/22/2023,,,,
3316,229,1,531,9,6/21/2022,2/10/2023,,,,
3317,359,16,577,3,6/21/2022,6/22/2023,,,,
3318,143,15,666,3,6/21/2022,11/16/2022,,,,
3319,235,1,160,4,6/22/2022,2/16/2023,,,,
3320,328,19,69,10,6/22/2022,5/22/2023,,,,
3321,235,2,413,9,6/22/2022,2/16/2023,,,,
3322,444,11,503,10,6/22/2022,9/15/2023,,,,
3323,528,14,709,4,6/22/2022,12/8/2023,,,,
3324,156,13,103,10,6/22/2022,11/29/2022,,,,
3325,162,4,443,4,6/22/2022,12/5/2022,,,,
3326,234,1,383,5,6/23/2022,2/15/2023,,,,
3327,445,10,893,1,6/23/2022,9/16/2023,,,,
3328,405,6,366,8,6/23/2022,8/7/2023,,,,
3329,138,12,991,3,6/23/2022,11/11/2022,,,,
3330,138,6,184,9,6/23/2022,11/11/2022,,,,
3331,138,8,264,8,6/23/2022,11/11/2022,,,,
3332,229,6,234,3,6/23/2022,2/10/2023,,,,
3333,138,7,905,4,6/23/2022,11/11/2022,,,,
3334,335,15,807,3,6/24/2022,5/29/2023,,,,
3335,400,13,709,7,6/24/2022,8/2/2023,,,,
3336,132,8,820,10,6/27/2022,11/5/2022,,,,
3337,154,16,7,6,6/27/2022,11/27/2022,,,,
3338,124,7,188,4,6/27/2022,10/28/2022,,,,
3339,636,11,270,3,6/27/2022,3/25/2024,,,,
3340,287,20,638,1,6/27/2022,4/10/2023,,,,
3341,326,9,53,5,6/27/2022,5/20/2023,,,,
3342,150,11,816,1,6/28/2022,11/23/2022,,,,
3343,414,3,832,8,6/28/2022,8/16/2023,,,,
3344,277,4,396,1,6/28/2022,3/31/2023,,,,
3345,375,9,56,10,6/28/2022,7/8/2023,,,,
3346,375,14,774,9,6/28/2022,7/8/2023,,,,
3347,289,8,259,7,6/29/2022,4/12/2023,,,,
3348,65,12,959,7,6/29/2022,8/30/2022,,,,
3349,792,7,520,8,6/29/2022,9/1/2024,,,,
3350,636,2,221,9,6/29/2022,3/25/2024,,,,
3351,415,15,797,9,6/29/2022,8/17/2023,,,,
3352,301,1,812,3,6/29/2022,4/24/2023,,,,
3353,636,17,138,6,6/29/2022,3/25/2024,,,,
3354,397,17,660,10,6/29/2022,7/30/2023,,,,
3355,620,17,384,7,6/29/2022,3/9/2024,,,,
3356,516,6,986,8,6/29/2022,11/26/2023,,,,
3357,330,10,595,8,6/29/2022,5/24/2023,,,,
3358,792,20,508,5,6/29/2022,9/1/2024,,,,
3359,779,1,576,8,6/29/2022,8/18/2024,,,,
3360,636,11,550,10,6/29/2022,3/25/2024,,,,
3361,493,20,668,2,6/29/2022,11/3/2023,,,,
3362,122,19,485,6,6/29/2022,10/26/2022,,,,
3363,496,16,853,3,6/29/2022,11/6/2023,,,,
3364,307,3,62,2,6/30/2022,5/1/2023,,,,
3365,276,4,190,7,6/30/2022,3/30/2023,,,,
3366,342,7,167,10,6/30/2022,6/5/2023,,,,
3367,342,2,661,4,6/30/2022,6/5/2023,,,,
3368,183,7,133,10,6/30/2022,12/26/2022,,,,
3369,189,16,619,3,7/1/2022,1/1/2023,,,,
3370,337,1,876,3,7/3/2022,5/31/2023,,,,
3371,207,7,986,6,7/4/2022,1/19/2023,,,,
3372,335,19,3,3,7/4/2022,5/29/2023,,,,
3373,179,11,328,8,7/4/2022,12/22/2022,,,,
3374,207,9,887,10,7/4/2022,1/19/2023,,,,
3375,125,19,99,4,7/4/2022,10/29/2022,,,,
3376,292,1,287,2,7/5/2022,4/15/2023,,,,
3377,417,7,989,5,7/5/2022,8/19/2023,,,,
3378,402,11,341,4,7/5/2022,8/4/2023,,,,
3379,158,3,485,1,7/5/2022,12/1/2022,,,,
3380,308,12,905,10,7/6/2022,5/2/2023,,,,
3381,248,8,873,6,7/6/2022,3/2/2023,,,,
3382,540,2,601,2,7/6/2022,12/20/2023,,,,
3383,370,2,141,6,7/6/2022,7/3/2023,,,,
3384,370,13,585,9,7/6/2022,7/3/2023,,,,
3385,370,4,724,10,7/6/2022,7/3/2023,,,,
3386,370,14,705,10,7/6/2022,7/3/2023,,,,
3387,370,4,160,1,7/6/2022,7/3/2023,,,,
3388,459,8,311,1,7/8/2022,9/30/2023,,,,
3389,50,18,171,6,7/8/2022,8/15/2022,,,,
3390,244,2,620,7,7/11/2022,2/26/2023,,,,
3391,253,9,631,7,7/11/2022,3/7/2023,,,,
3392,493,9,578,5,7/11/2022,11/3/2023,,,,
3393,224,9,857,5,7/11/2022,2/5/2023,,,,
3394,301,19,475,5,7/11/2022,4/24/2023,,,,
3395,259,9,390,5,7/11/2022,3/13/2023,,,,
3396,325,16,951,9,7/11/2022,5/19/2023,,,,
3397,312,16,440,7,7/11/2022,5/6/2023,,,,
3398,261,6,81,10,7/11/2022,3/15/2023,,,,
3399,135,20,191,7,7/11/2022,11/8/2022,,,,
3400,623,10,929,9,7/11/2022,3/12/2024,,,,
3401,270,9,603,9,7/11/2022,3/24/2023,,,,
3402,194,1,5,2,7/11/2022,1/6/2023,,,,
3403,354,19,39,5,7/11/2022,6/17/2023,,,,
3404,248,19,33,10,7/12/2022,3/2/2023,,,,
3405,166,17,296,4,7/13/2022,12/9/2022,,,,
3406,318,2,963,9,7/13/2022,5/12/2023,,,,
3407,207,3,751,9,7/13/2022,1/19/2023,,,,
3408,110,8,637,8,7/14/2022,10/14/2022,,,,
3409,273,12,977,9,7/14/2022,3/27/2023,,,,
3410,254,1,848,6,7/14/2022,3/8/2023,,,,
3411,546,18,579,8,7/14/2022,12/26/2023,,,,
3412,116,12,615,9,7/14/2022,10/20/2022,,,,
3413,540,13,401,7,7/14/2022,12/20/2023,,,,
3414,540,17,51,10,7/14/2022,12/20/2023,,,,
3415,491,11,790,5,7/15/2022,11/1/2023,,,,
3416,517,14,357,1,7/15/2022,11/27/2023,,,,
3417,237,7,379,7,7/15/2022,2/18/2023,,,,
3418,296,18,284,6,7/15/2022,4/19/2023,,,,
3419,169,3,137,2,7/15/2022,12/12/2022,,,,
3420,336,11,623,1,7/18/2022,5/30/2023,,,,
3421,354,14,324,7,7/18/2022,6/17/2023,,,,
3422,131,13,838,2,7/18/2022,11/4/2022,,,,
3423,80,16,100,5,7/18/2022,9/14/2022,,,,
3424,381,5,686,1,7/18/2022,7/14/2023,,,,
3425,434,18,544,6,7/19/2022,9/5/2023,,,,
3426,548,5,843,2,7/19/2022,12/28/2023,,,,
3427,148,15,22,3,7/19/2022,11/21/2022,,,,
3428,461,15,582,3,7/19/2022,10/2/2023,,,,
3429,282,13,968,8,7/20/2022,4/5/2023,,,,
3430,203,18,172,6,7/20/2022,1/15/2023,,,,
3431,259,12,845,4,7/20/2022,3/13/2023,,,,
3432,419,14,629,1,7/20/2022,8/21/2023,,,,
3433,298,7,389,10,7/20/2022,4/21/2023,,,,
3434,215,7,895,9,7/20/2022,1/27/2023,,,,
3435,179,6,168,8,7/20/2022,12/22/2022,,,,
3436,210,10,705,6,7/20/2022,1/22/2023,,,,
3437,171,17,57,3,7/21/2022,12/14/2022,,,,
3438,312,13,506,7,7/21/2022,5/6/2023,,,,
3439,358,3,191,9,7/21/2022,6/21/2023,,,,
3440,312,13,196,5,7/21/2022,5/6/2023,,,,
3441,421,3,33,3,7/21/2022,8/23/2023,,,,
3442,356,14,822,9,7/22/2022,6/19/2023,,,,
3443,70,11,463,3,7/22/2022,9/4/2022,,,,
3444,601,11,116,8,7/25/2022,2/19/2024,,,,
3445,792,19,901,2,7/25/2022,9/1/2024,,,,
3446,169,16,839,7,7/25/2022,12/12/2022,,,,
3447,215,19,88,7,7/25/2022,1/27/2023,,,,
3448,324,8,382,2,7/25/2022,5/18/2023,,,,
3449,194,2,898,1,7/25/2022,1/6/2023,,,,
3450,365,12,9,3,7/25/2022,6/28/2023,,,,
3451,380,8,404,1,7/25/2022,7/13/2023,,,,
3452,212,12,759,10,7/26/2022,1/24/2023,,,,
3453,280,18,848,10,7/26/2022,4/3/2023,,,,
3454,210,20,987,6,7/27/2022,1/22/2023,,,,
3455,120,16,698,7,7/27/2022,10/24/2022,,,,
3456,235,12,719,10,7/27/2022,2/16/2023,,,,
3457,172,17,230,9,7/28/2022,12/15/2022,,,,
3458,365,11,787,3,7/28/2022,6/28/2023,,,,
3459,345,7,63,7,7/28/2022,6/8/2023,,,,
3460,540,6,855,7,7/28/2022,12/20/2023,,,,
3461,367,16,693,1,7/29/2022,6/30/2023,,,,
3462,241,12,426,2,8/1/2022,2/22/2023,,,,
3463,277,8,738,5,8/1/2022,3/31/2023,,,,
3464,277,4,128,10,8/1/2022,3/31/2023,,,,
3465,360,4,709,8,8/2/2022,6/23/2023,,,,
3466,192,16,976,5,8/2/2022,1/4/2023,,,,
3467,338,10,73,1,8/3/2022,6/1/2023,,,,
3468,249,15,723,6,8/3/2022,3/3/2023,,,,
3469,388,1,433,10,8/3/2022,7/21/2023,,,,
3470,217,16,141,1,8/3/2022,1/29/2023,,,,
3471,176,8,192,8,8/4/2022,12/19/2022,,,,
3472,279,2,834,3,8/4/2022,4/2/2023,,,,
3473,172,13,241,1,8/5/2022,12/15/2022,,,,
3474,217,12,852,3,8/5/2022,1/29/2023,,,,
3475,278,20,360,3,8/5/2022,4/1/2023,,,,
3476,217,5,595,10,8/5/2022,1/29/2023,,,,
3477,208,17,402,9,8/5/2022,1/20/2023,,,,
3478,278,13,630,8,8/5/2022,4/1/2023,,,,
3479,217,3,876,10,8/5/2022,1/29/2023,,,,
3480,543,17,759,6,8/8/2022,12/23/2023,,,,
3481,188,8,323,2,8/8/2022,12/31/2022,,,,
3482,328,16,265,5,8/8/2022,5/22/2023,,,,
3483,135,1,23,10,8/8/2022,11/8/2022,,,,
3484,590,13,21,2,8/8/2022,2/8/2024,,,,
3485,636,3,896,3,8/8/2022,3/25/2024,,,,
3486,197,16,642,5,8/8/2022,1/9/2023,,,,
3487,388,20,746,9,8/9/2022,7/21/2023,,,,
3488,505,15,318,1,8/9/2022,11/15/2023,,,,
3489,380,12,174,7,8/9/2022,7/13/2023,,,,
3490,299,5,547,3,8/9/2022,4/22/2023,,,,
3491,157,12,997,1,8/10/2022,11/30/2022,,,,
3492,289,16,936,6,8/11/2022,4/12/2023,,,,
3493,443,18,965,9,8/11/2022,9/14/2023,,,,
3494,489,2,80,7,8/11/2022,10/30/2023,,,,
3495,430,12,200,10,8/11/2022,9/1/2023,,,,
3496,324,13,973,9,8/12/2022,5/18/2023,,,,
3497,290,13,885,3,8/15/2022,4/13/2023,,,,
3498,227,19,398,4,8/15/2022,2/8/2023,,,,
3499,309,4,868,2,8/15/2022,5/3/2023,,,,
3500,455,9,734,1,8/15/2022,9/26/2023,,,,
3501,614,13,334,5,8/15/2022,3/3/2024,,,,
3502,614,19,997,3,8/15/2022,3/3/2024,,,,
3503,614,20,513,10,8/15/2022,3/3/2024,,,,
3504,579,10,221,4,8/15/2022,1/28/2024,,,,
3505,411,8,692,10,8/15/2022,8/13/2023,,,,
3506,406,3,298,5,8/15/2022,8/8/2023,,,,
3507,542,18,601,10,8/15/2022,12/22/2023,,,,
3508,398,16,613,3,8/15/2022,7/31/2023,,,,
3509,333,11,808,1,8/15/2022,5/27/2023,,,,
3510,406,6,494,8,8/15/2022,8/8/2023,,,,
3511,314,5,467,7,8/15/2022,5/8/2023,,,,
3512,454,10,463,3,8/15/2022,9/25/2023,,,,
3513,283,18,52,4,8/15/2022,4/6/2023,,,,
3514,209,17,220,8,8/15/2022,1/21/2023,,,,
3515,243,15,172,3,8/15/2022,2/25/2023,,,,
3516,439,5,814,1,8/15/2022,9/10/2023,,,,
3517,263,9,1000,9,8/16/2022,3/17/2023,,,,
3518,177,13,95,8,8/16/2022,12/20/2022,,,,
3519,204,14,6,5,8/16/2022,1/16/2023,,,,
3520,185,11,644,7,8/18/2022,12/28/2022,,,,
3521,262,10,7,9,8/19/2022,3/16/2023,,,,
3522,543,11,360,7,8/22/2022,12/23/2023,,,,
3523,778,5,867,6,8/22/2022,8/17/2024,,,,
3524,176,1,94,4,8/22/2022,12/19/2022,,,,
3525,508,15,847,4,8/22/2022,11/18/2023,,,,
3526,310,8,144,5,8/24/2022,5/4/2023,,,,
3527,357,12,495,3,8/25/2022,6/20/2023,,,,
3528,215,10,877,10,8/25/2022,1/27/2023,,,,
3529,215,16,187,6,8/25/2022,1/27/2023,,,,
3530,275,20,390,2,9/1/2022,3/29/2023,,,,
3531,255,6,361,9,9/2/2022,3/9/2023,,,,
3532,273,7,204,1,9/5/2022,3/27/2023,,,,
3533,85,17,57,5,9/5/2022,9/19/2022,,,,
3534,171,14,282,10,9/5/2022,12/14/2022,,,,
3535,168,19,547,1,9/5/2022,12/11/2022,,,,
3536,175,19,648,2,9/5/2022,12/18/2022,,,,
3537,172,10,907,7,9/5/2022,12/15/2022,,,,
3538,173,14,928,10,9/5/2022,12/16/2022,,,,
3539,166,8,296,7,9/5/2022,12/9/2022,,,,
3540,171,14,597,7,9/5/2022,12/14/2022,,,,
3541,160,11,885,9,9/5/2022,12/3/2022,,,,
3542,176,20,681,8,9/5/2022,12/19/2022,,,,
3543,168,14,691,7,9/5/2022,12/11/2022,,,,
3544,162,12,887,10,9/5/2022,12/5/2022,,,,
3545,172,4,760,10,9/5/2022,12/15/2022,,,,
3546,141,20,630,2,9/5/2022,11/14/2022,,,,
3547,172,4,47,5,9/5/2022,12/15/2022,,,,
3548,298,4,356,6,9/5/2022,4/21/2023,,,,
3549,298,18,610,1,9/5/2022,4/21/2023,,,,
3550,188,8,803,10,9/6/2022,12/31/2022,,,,
3551,521,17,933,1,9/7/2022,12/1/2023,,,,
3552,291,5,877,1,9/8/2022,4/14/2023,,,,
3553,423,13,784,8,9/9/2022,8/25/2023,,,,
3554,344,16,432,9,9/9/2022,6/7/2023,,,,
3555,496,19,993,9,9/9/2022,11/6/2023,,,,
3556,315,20,132,7,9/12/2022,5/9/2023,,,,
3557,437,3,867,4,9/12/2022,9/8/2023,,,,
3558,284,3,445,8,9/12/2022,4/7/2023,,,,
3559,441,17,53,5,9/19/2022,9/12/2023,,,,
3560,441,13,311,10,9/19/2022,9/12/2023,,,,
3561,139,14,811,9,9/19/2022,11/12/2022,,,,
3562,138,13,757,5,9/19/2022,11/11/2022,,,,
3563,398,7,858,2,9/22/2022,7/31/2023,,,,
3564,459,9,385,1,9/22/2022,9/30/2023,,,,
3565,411,5,109,9,9/23/2022,8/13/2023,,,,
3566,391,9,414,6,9/23/2022,7/24/2023,,,,
3567,514,2,206,5,9/26/2022,11/24/2023,,,,
3568,300,5,116,1,9/28/2022,4/23/2023,,,,
3569,301,17,749,8,10/5/2022,4/24/2023,,,,
3570,301,4,815,1,10/5/2022,4/24/2023,,,,
3571,481,14,820,9,10/7/2022,10/22/2023,,,,
3572,306,17,135,2,10/7/2022,4/30/2023,,,,
3573,225,8,278,1,10/10/2022,2/6/2023,,,,
3574,334,12,70,10,10/10/2022,5/28/2023,,,,
3575,430,1,650,9,10/11/2022,9/1/2023,,,,
3576,273,6,309,10,10/12/2022,3/27/2023,,,,
3577,392,1,156,5,10/12/2022,7/25/2023,,,,
3578,542,17,321,9,10/12/2022,12/22/2023,,,,
3579,547,14,811,4,10/12/2022,12/27/2023,,,,
3580,437,18,975,1,10/14/2022,9/8/2023,,,,
3581,470,1,151,5,10/14/2022,10/11/2023,,,,
3582,470,9,64,2,10/14/2022,10/11/2023,,,,
3583,474,6,123,5,10/19/2022,10/15/2023,,,,
3584,293,14,844,6,10/19/2022,4/16/2023,,,,
3585,418,10,630,5,10/19/2022,8/20/2023,,,,
3586,187,10,871,4,10/19/2022,12/30/2022,,,,
3587,226,10,655,9,10/21/2022,2/7/2023,,,,
3588,946,13,908,5,10/24/2022,2/3/2025,,,,
3589,321,9,851,8,10/25/2022,5/15/2023,,,,
3590,302,18,13,10,10/25/2022,4/25/2023,,,,
3591,272,16,300,7,10/25/2022,3/26/2023,,,,
3592,408,13,720,6,10/26/2022,8/10/2023,,,,
3593,261,7,380,8,11/3/2022,3/15/2023,,,,
3594,261,16,805,5,11/3/2022,3/15/2023,,,,
3595,150,9,561,7,11/3/2022,11/23/2022,,,,
3596,159,8,494,10,11/3/2022,12/2/2022,,,,
3597,174,4,576,2,11/3/2022,12/17/2022,,,,
3598,261,19,800,3,11/3/2022,3/15/2023,,,,
3599,261,12,522,10,11/3/2022,3/15/2023,,,,
3600,261,17,292,5,11/3/2022,3/15/2023,,,,
3601,289,4,21,1,11/3/2022,4/12/2023,,,,
3602,261,19,96,4,11/3/2022,3/15/2023,,,,
3603,261,13,70,2,11/3/2022,3/15/2023,,,,
3604,159,12,506,7,11/3/2022,12/2/2022,,,,
3605,261,16,370,9,11/3/2022,3/15/2023,,,,
3606,261,13,168,2,11/3/2022,3/15/2023,,,,
3607,419,1,782,2,11/7/2022,8/21/2023,,,,
3608,584,8,402,2,11/7/2022,2/2/2024,,,,
3609,194,3,712,6,11/8/2022,1/6/2023,,,,
3610,328,11,524,10,11/8/2022,5/22/2023,,,,
3611,201,14,779,2,11/10/2022,1/13/2023,,,,
3612,416,10,515,10,11/22/2022,8/18/2023,,,,
3613,416,13,220,4,11/22/2022,8/18/2023,,,,
3614,647,14,898,1,11/25/2022,4/5/2024,,,,
3615,679,14,743,9,11/29/2022,5/8/2024,,,,
3616,378,15,365,1,12/1/2022,7/11/2023,,,,
3617,505,6,709,5,12/6/2022,11/15/2023,,,,
3618,398,17,965,6,12/9/2022,7/31/2023,,,,
3619,496,5,305,9,12/27/2022,11/6/2023,,,,
3620,521,19,805,4,12/27/2022,12/1/2023,,,,
3621,378,6,58,9,12/28/2022,7/11/2023,,,,
3622,218,13,715,7,12/28/2022,1/30/2023,,,,
3623,310,11,700,9,12/28/2022,5/4/2023,,,,
3624,460,9,339,10,12/28/2022,10/1/2023,,,,
3625,460,15,491,6,12/28/2022,10/1/2023,,,,
3626,342,7,693,5,12/28/2022,6/5/2023,,,,
3627,458,12,366,9,12/28/2022,9/29/2023,,,,
3628,359,16,206,7,12/29/2022,6/22/2023,,,,
3629,375,14,934,1,1/5/2023,7/8/2023,,,,
3630,254,8,758,4,1/9/2023,3/8/2023,,,,
3631,261,20,295,3,1/9/2023,3/15/2023,,,,
3632,531,11,749,8,1/9/2023,12/11/2023,,,,
3633,531,16,795,5,1/9/2023,12/11/2023,,,,
3634,518,10,117,1,1/9/2023,11/28/2023,,,,
3635,548,11,336,1,1/10/2023,12/28/2023,,,,
3636,369,1,235,10,1/11/2023,7/2/2023,,,,
3637,484,11,833,7,1/12/2023,10/25/2023,,,,
3638,483,17,934,7,1/12/2023,10/24/2023,,,,
3639,483,7,416,8,1/12/2023,10/24/2023,,,,
3640,377,15,818,8,1/12/2023,7/10/2023,,,,
3641,288,8,325,9,1/19/2023,4/11/2023,,,,
3642,330,1,437,8,1/30/2023,5/24/2023,,,,
3643,396,12,260,5,1/30/2023,7/29/2023,,,,
3644,352,6,153,1,1/30/2023,6/15/2023,,,,
3645,359,14,107,5,1/30/2023,6/22/2023,,,,
3646,352,1,949,10,1/30/2023,6/15/2023,,,,
3647,301,16,570,2,1/30/2023,4/24/2023,,,,
3648,360,4,501,5,1/30/2023,6/23/2023,,,,
3649,391,16,620,5,1/30/2023,7/24/2023,,,,
3650,331,5,518,1,1/30/2023,5/25/2023,,,,
3651,385,19,315,6,1/30/2023,7/18/2023,,,,
3652,396,7,351,9,1/30/2023,7/29/2023,,,,
3653,356,7,881,6,1/30/2023,6/19/2023,,,,
3654,452,18,484,7,1/30/2023,9/23/2023,,,,
3655,506,15,634,7,1/30/2023,11/16/2023,,,,
3656,546,15,864,6,1/30/2023,12/26/2023,,,,
3657,425,7,327,7,1/30/2023,8/27/2023,,,,
3658,377,3,837,4,1/30/2023,7/10/2023,,,,
3659,377,10,129,3,1/30/2023,7/10/2023,,,,
3660,363,10,432,8,1/31/2023,6/26/2023,,,,
3661,350,20,61,9,1/31/2023,6/13/2023,,,,
3662,315,6,492,9,1/31/2023,5/9/2023,,,,
3663,277,18,30,8,1/31/2023,3/31/2023,,,,
3664,501,2,619,10,1/31/2023,11/11/2023,,,,
3665,501,5,848,2,1/31/2023,11/11/2023,,,,
3666,552,4,655,5,1/31/2023,1/1/2024,,,,
3667,298,18,766,4,1/31/2023,4/21/2023,,,,
3668,297,8,200,2,1/31/2023,4/20/2023,,,,
3669,407,12,991,6,1/31/2023,8/9/2023,,,,
3670,316,20,599,7,1/31/2023,5/10/2023,,,,
3671,361,18,843,4,1/31/2023,6/24/2023,,,,
3672,593,4,590,6,1/31/2023,2/11/2024,,,,
3673,593,5,660,10,1/31/2023,2/11/2024,,,,
3674,366,20,310,5,2/1/2023,6/29/2023,,,,
3675,391,20,813,5,2/1/2023,7/24/2023,,,,
3676,461,20,396,4,2/1/2023,10/2/2023,,,,
3677,316,4,337,7,2/1/2023,5/10/2023,,,,
3678,476,14,861,2,2/1/2023,10/17/2023,,,,
3679,322,2,555,1,2/1/2023,5/16/2023,,,,
3680,382,15,613,10,2/2/2023,7/15/2023,,,,
3681,358,3,128,6,2/2/2023,6/21/2023,,,,
3682,435,11,181,3,2/2/2023,9/6/2023,,,,
3683,428,14,136,2,2/2/2023,8/30/2023,,,,
3684,395,17,25,4,2/2/2023,7/28/2023,,,,
3685,427,9,227,7,2/2/2023,8/29/2023,,,,
3686,363,14,211,8,2/2/2023,6/26/2023,,,,
3687,598,14,843,4,2/3/2023,2/16/2024,,,,
3688,329,10,244,1,2/3/2023,5/23/2023,,,,
3689,339,9,676,1,2/3/2023,6/2/2023,,,,
3690,377,7,3,2,2/3/2023,7/10/2023,,,,
3691,372,4,196,3,2/6/2023,7/5/2023,,,,
3692,432,14,592,2,2/6/2023,9/3/2023,,,,
3693,421,14,514,2,2/6/2023,8/23/2023,,,,
3694,448,9,588,10,2/6/2023,9/19/2023,,,,
3695,633,17,812,2,2/6/2023,3/22/2024,,,,
3696,569,17,96,3,2/6/2023,1/18/2024,,,,
3697,416,13,227,9,2/6/2023,8/18/2023,,,,
3698,350,11,926,1,2/6/2023,6/13/2023,,,,
3699,743,16,425,10,2/6/2023,7/12/2024,,,,
3700,370,7,297,7,2/6/2023,7/3/2023,,,,
3701,378,17,145,10,2/6/2023,7/11/2023,,,,
3702,370,19,429,2,2/6/2023,7/3/2023,,,,
3703,370,6,901,3,2/6/2023,7/3/2023,,,,
3704,370,6,770,4,2/6/2023,7/3/2023,,,,
3705,383,14,823,6,2/6/2023,7/16/2023,,,,
3706,352,20,653,5,2/6/2023,6/15/2023,,,,
3707,356,19,312,9,2/6/2023,6/19/2023,,,,
3708,372,12,766,7,2/6/2023,7/5/2023,,,,
3709,416,10,220,7,2/6/2023,8/18/2023,,,,
3710,462,3,991,8,2/6/2023,10/3/2023,,,,
3711,432,20,559,1,2/6/2023,9/3/2023,,,,
3712,342,20,356,10,2/6/2023,6/5/2023,,,,
3713,303,7,973,1,2/6/2023,4/26/2023,,,,
3714,462,14,515,10,2/6/2023,10/3/2023,,,,
3715,416,8,806,4,2/6/2023,8/18/2023,,,,
3716,325,10,179,10,2/6/2023,5/19/2023,,,,
3717,402,10,761,6,2/6/2023,8/4/2023,,,,
3718,479,16,231,10,2/6/2023,10/20/2023,,,,
3719,323,15,720,4,2/6/2023,5/17/2023,,,,
3720,462,12,696,7,2/6/2023,10/3/2023,,,,
3721,402,3,241,7,2/6/2023,8/4/2023,,,,
3722,325,1,773,8,2/6/2023,5/19/2023,,,,
3723,413,8,967,3,2/6/2023,8/15/2023,,,,
3724,372,15,341,2,2/6/2023,7/5/2023,,,,
3725,290,6,659,7,2/6/2023,4/13/2023,,,,
3726,360,5,142,2,2/6/2023,6/23/2023,,,,
3727,295,16,16,9,2/6/2023,4/18/2023,,,,
3728,342,1,872,7,2/6/2023,6/5/2023,,,,
3729,363,16,448,8,2/6/2023,6/26/2023,,,,
3730,310,14,269,7,2/6/2023,5/4/2023,,,,
3731,366,3,979,10,2/6/2023,6/29/2023,,,,
3732,372,5,235,8,2/6/2023,7/5/2023,,,,
3733,267,8,287,4,2/6/2023,3/21/2023,,,,
3734,281,8,644,3,2/6/2023,4/4/2023,,,,
3735,408,6,328,3,2/6/2023,8/10/2023,,,,
3736,315,14,840,5,2/6/2023,5/9/2023,,,,
3737,522,2,766,9,2/6/2023,12/2/2023,,,,
3738,387,15,341,4,2/6/2023,7/20/2023,,,,
3739,462,16,506,7,2/6/2023,10/3/2023,,,,
3740,522,14,515,7,2/6/2023,12/2/2023,,,,
3741,387,15,166,1,2/6/2023,7/20/2023,,,,
3742,961,15,939,10,2/6/2023,2/18/2025,,,,
3743,402,7,991,9,2/6/2023,8/4/2023,,,,
3744,402,9,576,4,2/6/2023,8/4/2023,,,,
3745,402,11,591,5,2/6/2023,8/4/2023,,,,
3746,372,20,780,7,2/6/2023,7/5/2023,,,,
3747,357,5,151,6,2/6/2023,6/20/2023,,,,
3748,313,19,764,6,2/6/2023,5/7/2023,,,,
3749,402,13,341,6,2/6/2023,8/4/2023,,,,
