CashKey,OrderDetailsKey,DepositCheck,TransactionDate,CollectionPeriod,PaymentAmount
1523,9392,DNSCHECK495,12/10/2022,11/10/2022,91.19
1524,4982,DNSCHECK669,7/8/2022,6/9/2022,722.63
1525,316,DNSCHECK552,11/20/2022,10/31/2022,754.76
1526,7502,DNSCHECK567,9/25/2022,8/29/2022,288.2
1527,4730,DNSCHECK667,1/14/2023,12/24/2022,475.43
1528,1571,DNSCHECK713,2/24/2023,1/31/2023,689.23
1529,3499,DNSCHECK523,3/18/2023,2/18/2023,898.26
1530,6820,DNSCHECK555,3/20/2023,2/23/2023,1112.29
1531,916,DNSCHECK501,11/26/2022,11/2/2022,563.22
1532,1021,DNSCHECK787,12/25/2022,11/27/2022,859.23
1533,7282,DNSCHECK540,2/17/2023,1/25/2023,672.04
1534,2707,DNSCHECK394,1/14/2023,12/16/2022,616.65
1535,3510,DNSCHECK374,11/3/2022,10/7/2022,122.8
1536,8838,DNSCHECK575,10/24/2022,10/2/2022,111.74
1537,5367,DNSCHECK484,1/18/2023,12/22/2022,813.6
1538,9417,DNSCHECK406,2/24/2023,1/27/2023,752.03
1539,160,DNSCHECK677,3/3/2023,2/9/2023,209.98
1540,4963,DNSCHECK459,10/26/2022,9/26/2022,210.29
1541,9446,DNSCHECK557,10/17/2022,9/20/2022,643.07
1542,2237,DNSCHECK540,3/24/2023,3/4/2023,444.93
1543,8798,DNSCHECK620,12/20/2022,11/26/2022,108.51
1544,7985,DNSCHECK504,3/16/2023,2/21/2023,808.54
1545,302,DNSCHECK715,10/12/2022,9/15/2022,1655.53
1546,2079,DNSCHECK542,10/28/2022,10/2/2022,409.16
1547,6749,DNSCHECK386,1/24/2023,1/3/2023,1391.05
1548,1568,DNSCHECK491,3/23/2023,2/22/2023,1104.37
1549,3557,DNSCHECK744,8/13/2022,7/20/2022,507.43
1550,345,DNSCHECK694,5/30/2023,5/9/2023,367.71
1551,1733,DNSCHECK587,10/10/2022,9/20/2022,1156.33
1552,7481,DNSCHECK354,6/21/2023,5/25/2023,1264.43
1553,2363,DNSCHECK528,11/14/2022,10/23/2022,1257.38
1554,3418,DNSCHECK538,2/10/2023,1/14/2023,1279.83
1555,2118,DNSCHECK630,11/16/2022,10/23/2022,74.71
1556,7821,DNSCHECK779,10/12/2022,9/14/2022,272.66
1557,5325,DNSCHECK698,4/17/2024,3/26/2024,485.03
1558,5925,DNSCHECK344,9/28/2022,9/4/2022,413.88
1559,680,DNSCHECK526,2/15/2023,1/22/2023,1413.84
1560,2316,DNSCHECK323,2/13/2023,1/15/2023,1802.71
1561,3965,DNSCHECK325,12/8/2022,11/16/2022,547.55
1562,3518,DNSCHECK403,9/17/2023,8/26/2023,481.76
1563,628,DNSCHECK397,10/21/2022,9/21/2022,1308.57
1564,7678,DNSCHECK752,10/21/2023,9/30/2023,804.48
1565,3949,DNSCHECK714,10/29/2022,10/3/2022,262.2
1566,9070,DNSCHECK390,12/30/2022,12/5/2022,465.8
1567,4817,DNSCHECK716,12/28/2022,12/6/2022,1394.89
1568,2420,DNSCHECK702,12/24/2022,11/27/2022,115.7
1569,3244,DNSCHECK578,2/17/2023,1/26/2023,491.52
1570,1005,DNSCHECK342,9/26/2022,8/31/2022,339.04
1571,3602,DNSCHECK392,11/5/2022,10/15/2022,933.52
1572,8373,DNSCHECK569,10/17/2022,9/19/2022,718.95
1573,1993,DNSCHECK514,7/31/2023,7/10/2023,752.35
1574,831,DNSCHECK660,1/25/2023,12/31/2022,640.93
1575,9254,DNSCHECK588,3/1/2023,2/8/2023,347.47
1576,7490,DNSCHECK324,10/3/2022,9/7/2022,324.59
1577,1912,DNSCHECK658,5/8/2023,4/8/2023,207.69
1578,8993,DNSCHECK606,12/30/2022,12/1/2022,390.69
1579,8940,DNSCHECK356,1/28/2023,12/29/2022,648.55
1580,7185,DNSCHECK374,1/19/2023,12/29/2022,477.06
1581,2961,DNSCHECK528,1/13/2023,12/14/2022,206.02
1582,754,DNSCHECK354,11/29/2022,11/4/2022,1120.04
1583,2835,DNSCHECK481,3/19/2023,2/27/2023,1105.71
1584,7249,DNSCHECK695,2/5/2023,1/12/2023,418.32
1585,3084,DNSCHECK420,3/28/2023,3/6/2023,1868.73
1586,8396,DNSCHECK720,6/2/2023,5/10/2023,186.27
1587,306,DNSCHECK634,11/5/2022,10/8/2022,1133.92
1588,2125,DNSCHECK351,5/7/2023,4/14/2023,401.96
1589,1862,DNSCHECK481,11/8/2022,10/17/2022,35.26
1590,517,DNSCHECK540,10/2/2022,9/5/2022,687.8
1591,5847,DNSCHECK643,10/26/2023,10/3/2023,723.64
1592,3324,DNSCHECK301,3/16/2023,2/14/2023,282.12
1593,8357,DNSCHECK569,11/4/2022,10/7/2022,623.81
1594,1044,DNSCHECK553,5/7/2023,4/14/2023,344.12
1595,3615,DNSCHECK340,9/21/2022,8/23/2022,754.19
1596,2501,DNSCHECK412,9/16/2022,8/26/2022,479.83
1597,2107,DNSCHECK776,3/1/2023,2/4/2023,559.7
1598,8650,DNSCHECK717,4/11/2023,3/17/2023,612.18
1599,1860,DNSCHECK653,12/21/2022,11/22/2022,374.82
1600,2009,DNSCHECK456,3/6/2023,2/13/2023,1685.06
1601,534,DNSCHECK742,2/2/2023,1/9/2023,711.25
1602,8216,DNSCHECK443,8/20/2022,7/22/2022,502.75
1603,2730,DNSCHECK451,5/3/2023,4/4/2023,133.01
1604,6500,DNSCHECK380,6/19/2023,5/25/2023,879.7
1605,3219,DNSCHECK324,9/22/2023,8/31/2023,688.07
1606,5502,DNSCHECK517,11/21/2022,10/22/2022,878.76
1607,2909,DNSCHECK677,12/29/2022,12/8/2022,668.7
1608,3929,DNSCHECK453,12/29/2023,12/8/2023,117.9
1609,9058,DNSCHECK380,9/20/2022,8/25/2022,429.26
1610,9314,DNSCHECK431,10/31/2022,10/6/2022,1194.87
1611,1286,DNSCHECK477,12/15/2022,11/15/2022,1544.92
1612,773,DNSCHECK715,12/14/2022,11/24/2022,926.78
1613,2855,DNSCHECK583,2/1/2023,1/11/2023,109.4
1614,9036,DNSCHECK470,12/16/2023,11/21/2023,234.51
1615,6668,DNSCHECK787,11/16/2022,10/21/2022,685.82
1616,1652,DNSCHECK696,2/6/2023,1/16/2023,1449.82
1617,3954,DNSCHECK630,12/25/2023,12/2/2023,119.69
1618,6362,DNSCHECK305,6/15/2023,5/18/2023,1247.28
1619,7048,DNSCHECK618,8/7/2023,7/17/2023,1167.85
1620,7981,DNSCHECK562,12/18/2022,11/18/2022,143.62
1621,3707,DNSCHECK511,5/1/2023,4/5/2023,738.63
1622,3336,DNSCHECK757,4/19/2024,3/27/2024,306.04
1623,5508,DNSCHECK604,10/6/2023,9/12/2023,661.62
1624,3856,DNSCHECK417,2/8/2023,1/17/2023,605.4
1625,1866,DNSCHECK343,3/7/2023,2/8/2023,382.04
1626,5312,DNSCHECK741,3/23/2023,2/21/2023,796.09
1627,782,DNSCHECK522,10/24/2023,10/3/2023,562.99
1628,6978,DNSCHECK466,11/16/2022,10/24/2022,108.92
1629,5947,DNSCHECK684,2/28/2023,1/29/2023,229.52
1630,3151,DNSCHECK424,11/21/2022,10/22/2022,975.7
1631,8661,DNSCHECK434,11/26/2022,10/27/2022,765.37
1632,3266,DNSCHECK559,5/10/2023,4/19/2023,829.19
1633,7379,DNSCHECK750,8/17/2023,7/25/2023,1452.3
1634,1376,DNSCHECK564,4/22/2023,3/23/2023,554.88
1635,1177,DNSCHECK666,2/22/2024,1/25/2024,188.27
1636,946,DNSCHECK695,12/13/2022,11/20/2022,611.96
1637,816,DNSCHECK430,12/16/2022,11/24/2022,434.82
1638,1427,DNSCHECK719,11/23/2022,10/27/2022,613.22
1639,3490,DNSCHECK349,9/20/2022,8/25/2022,1448.13
1640,6591,DNSCHECK303,1/22/2023,12/23/2022,1805.43
1641,2987,DNSCHECK312,11/8/2022,10/11/2022,1342.73
1642,1529,DNSCHECK748,11/12/2022,10/13/2022,67.2
1643,1420,DNSCHECK316,2/12/2023,1/13/2023,700.92
1644,3134,DNSCHECK460,11/23/2022,11/1/2022,1138.72
1645,6066,DNSCHECK777,9/21/2022,8/25/2022,454.96
1646,1461,DNSCHECK617,3/7/2023,2/7/2023,1535.11
1647,1411,DNSCHECK766,3/14/2023,2/21/2023,354.25
1648,1772,DNSCHECK721,1/2/2023,12/7/2022,746.25
1649,8036,DNSCHECK717,3/31/2023,3/7/2023,1133.88
1650,9140,DNSCHECK541,10/26/2022,9/26/2022,437.48
1651,3472,DNSCHECK686,4/24/2023,4/1/2023,393.44
1652,1056,DNSCHECK453,11/8/2022,10/19/2022,300.37
1653,1275,DNSCHECK429,3/7/2024,2/10/2024,102.98
1654,2513,DNSCHECK397,8/22/2022,7/29/2022,1047.52
1655,6947,DNSCHECK560,3/4/2023,2/3/2023,175.52
1656,3186,DNSCHECK610,3/18/2023,2/17/2023,486.1
1657,6007,DNSCHECK452,11/3/2022,10/12/2022,1256.64
1658,2023,DNSCHECK720,10/24/2022,9/24/2022,240.56
1659,9060,DNSCHECK436,7/27/2023,6/30/2023,453.82
1660,6600,DNSCHECK483,12/8/2022,11/8/2022,869.98
1661,4133,DNSCHECK307,7/18/2023,6/21/2023,715.7
1662,9469,DNSCHECK514,11/1/2022,10/12/2022,672.27
1663,7301,DNSCHECK675,1/1/2023,12/7/2022,1513.03
1664,3470,DNSCHECK554,2/25/2023,1/29/2023,1151.1
1665,2296,DNSCHECK452,6/27/2023,6/1/2023,1712.13
1666,8069,DNSCHECK798,10/19/2022,9/23/2022,986.24
1667,830,DNSCHECK749,2/26/2023,1/29/2023,39.91
1668,2831,DNSCHECK382,3/17/2023,2/21/2023,1108.59
1669,1606,DNSCHECK652,2/28/2023,2/6/2023,636.1
1670,3889,DNSCHECK529,2/25/2023,1/28/2023,1411.75
1671,3703,DNSCHECK737,11/14/2022,10/19/2022,90.39
1672,1071,DNSCHECK363,11/2/2023,10/12/2023,51.86
1673,1743,DNSCHECK685,9/29/2023,9/6/2023,405.79
1674,6497,DNSCHECK588,12/26/2022,12/4/2022,746.69
1675,9012,DNSCHECK712,2/19/2023,1/27/2023,1438.09
1676,5715,DNSCHECK366,12/4/2022,11/7/2022,895.92
1677,8418,DNSCHECK507,11/27/2022,11/1/2022,470.12
1678,1608,DNSCHECK404,3/16/2023,2/15/2023,1070.83
1679,86,DNSCHECK406,12/29/2022,12/9/2022,256.2
1680,2314,DNSCHECK466,9/4/2022,8/15/2022,1129.87
1681,6985,DNSCHECK476,10/30/2022,10/2/2022,739.14
1682,1680,DNSCHECK711,4/25/2023,4/2/2023,963.48
1683,460,DNSCHECK620,6/28/2023,6/2/2023,17.78
1684,8622,DNSCHECK786,10/8/2023,9/10/2023,1453.43
1685,8723,DNSCHECK309,5/16/2023,4/25/2023,337.67
1686,9432,DNSCHECK785,5/13/2023,4/17/2023,548.71
1687,6976,DNSCHECK558,2/23/2023,2/3/2023,1486.37
1688,5031,DNSCHECK410,1/1/2023,12/10/2022,410.74
1689,1427,DNSCHECK373,11/6/2022,10/9/2022,1109.85
1690,6199,DNSCHECK765,11/3/2022,10/10/2022,1518.66
1691,9176,DNSCHECK360,10/7/2022,9/8/2022,437.45
1692,7911,DNSCHECK558,1/9/2023,12/11/2022,932.09
1693,7383,DNSCHECK302,1/6/2023,12/10/2022,344.43
1694,7500,DNSCHECK363,10/31/2023,10/2/2023,254.53
1695,5028,DNSCHECK760,1/25/2023,12/27/2022,218.48
1696,6211,DNSCHECK384,3/2/2023,2/7/2023,359.63
1697,1233,DNSCHECK350,5/13/2023,4/17/2023,571.84
1698,7062,DNSCHECK368,11/2/2022,10/7/2022,467.57
1699,7809,DNSCHECK783,10/5/2022,9/5/2022,190.25
1700,9247,DNSCHECK563,12/11/2022,11/17/2022,657.24
1701,2543,DNSCHECK584,10/23/2022,10/1/2022,1840.53
1702,7649,DNSCHECK374,1/2/2023,12/10/2022,755.29
1703,6607,DNSCHECK428,12/18/2022,11/24/2022,525.1
1704,1396,DNSCHECK700,12/17/2022,11/24/2022,982.14
1705,513,DNSCHECK542,10/24/2022,9/27/2022,416.3
1706,2327,DNSCHECK507,1/9/2023,12/17/2022,552.92
1707,2407,DNSCHECK745,8/21/2022,7/30/2022,953.08
1708,1340,DNSCHECK567,1/16/2023,12/19/2022,769.66
1709,3561,DNSCHECK380,2/7/2023,1/16/2023,615.07
1710,361,DNSCHECK794,2/22/2023,1/27/2023,1003.17
1711,7195,DNSCHECK679,10/20/2022,9/28/2022,163.75
1712,2777,DNSCHECK385,8/10/2022,7/11/2022,153.29
1713,4296,DNSCHECK539,8/9/2022,7/16/2022,1622.91
1714,7269,DNSCHECK778,12/23/2022,11/27/2022,129.54
1715,940,DNSCHECK440,3/2/2023,2/2/2023,315.48
1716,6145,DNSCHECK300,6/1/2023,5/4/2023,1333.28
1717,2800,DNSCHECK324,5/6/2023,4/15/2023,83.71
1718,8328,DNSCHECK429,12/8/2023,11/16/2023,1033.23
1719,2268,DNSCHECK404,9/20/2022,8/25/2022,295.95
1720,8935,DNSCHECK773,2/22/2023,1/31/2023,147.23
1721,4763,DNSCHECK783,6/26/2023,6/1/2023,93.31
1722,3351,DNSCHECK607,8/24/2024,7/26/2024,344.88
1723,7896,DNSCHECK319,2/10/2023,1/11/2023,972.85
1724,4492,DNSCHECK418,12/7/2022,11/10/2022,568.02
1725,4840,DNSCHECK333,11/5/2022,10/9/2022,1535.11
1726,5888,DNSCHECK637,1/28/2023,1/6/2023,479.34
1727,8691,DNSCHECK418,11/14/2022,10/19/2022,822.77
1728,2993,DNSCHECK544,1/6/2023,12/16/2022,1725.18
1729,5864,DNSCHECK598,2/3/2023,1/14/2023,1297.68
1730,1074,DNSCHECK560,11/11/2022,10/13/2022,1380
1731,163,DNSCHECK370,11/26/2022,11/3/2022,824.97
1732,4865,DNSCHECK678,2/5/2023,1/11/2023,514.82
1733,4465,DNSCHECK548,11/23/2022,10/26/2022,745.82
1734,1414,DNSCHECK338,3/19/2023,2/18/2023,619.6
1735,6775,DNSCHECK473,10/1/2022,9/3/2022,782.69
1736,6985,DNSCHECK456,9/2/2022,8/3/2022,1521.18
1737,1075,DNSCHECK676,3/6/2023,2/8/2023,640.1
1738,6399,DNSCHECK390,10/10/2022,9/10/2022,272.17
1739,6928,DNSCHECK456,11/16/2022,10/20/2022,133.25
1740,4093,DNSCHECK762,9/23/2023,9/3/2023,872.17
1741,980,DNSCHECK669,11/25/2022,11/4/2022,66.43
1742,2707,DNSCHECK407,10/23/2022,9/28/2022,646.42
1743,520,DNSCHECK510,3/22/2023,2/28/2023,1628.64
1744,1454,DNSCHECK794,11/29/2023,10/31/2023,338.72
1745,2523,DNSCHECK749,12/25/2022,11/29/2022,185.95
1746,3184,DNSCHECK335,8/24/2022,7/27/2022,117.72
1747,7705,DNSCHECK520,12/7/2022,11/16/2022,485.26
1748,4250,DNSCHECK561,12/18/2022,11/27/2022,816.82
1749,8598,DNSCHECK643,8/7/2022,7/12/2022,1371.66
1750,4558,DNSCHECK615,2/11/2023,1/16/2023,633.57
1751,2879,DNSCHECK610,2/3/2023,1/9/2023,868.88
1752,5749,DNSCHECK486,12/1/2022,11/7/2022,326.3
1753,4059,DNSCHECK761,5/10/2023,4/12/2023,192.47
1754,5834,DNSCHECK531,2/18/2023,1/20/2023,91.56
1755,5405,DNSCHECK676,1/28/2023,1/1/2023,1736.94
1756,6380,DNSCHECK786,3/29/2023,3/2/2023,426.03
1757,5925,DNSCHECK469,11/20/2022,10/27/2022,1189.91
1758,6413,DNSCHECK672,12/3/2022,11/3/2022,308.53
1759,5998,DNSCHECK696,4/28/2023,4/1/2023,278.2
1760,100,DNSCHECK319,6/20/2023,5/31/2023,546.15
1761,1914,DNSCHECK449,1/30/2023,1/5/2023,673.44
1762,3235,DNSCHECK446,3/20/2023,2/24/2023,1449.77
1763,6359,DNSCHECK498,11/1/2022,10/7/2022,126.57
1764,4416,DNSCHECK355,2/12/2023,1/20/2023,528.62
1765,294,DNSCHECK666,4/16/2023,3/23/2023,600.7
1766,8999,DNSCHECK637,4/2/2023,3/4/2023,166.15
1767,2074,DNSCHECK468,10/6/2022,9/6/2022,481.44
1768,3637,DNSCHECK774,8/2/2023,7/6/2023,897.02
1769,2973,DNSCHECK542,1/26/2023,12/28/2022,54.74
1770,2821,DNSCHECK554,12/12/2022,11/22/2022,792.59
1771,9000,DNSCHECK349,2/26/2023,2/1/2023,66.9
1772,9200,DNSCHECK474,2/24/2023,1/29/2023,551.09
1773,8918,DNSCHECK445,2/22/2023,1/27/2023,1729.1
1774,8869,DNSCHECK321,8/1/2023,7/2/2023,372.45
1775,3272,DNSCHECK575,1/10/2023,12/18/2022,260.61
1776,565,DNSCHECK649,3/6/2023,2/4/2023,141.92
1777,6426,DNSCHECK400,5/26/2023,4/27/2023,144.86
1778,786,DNSCHECK440,3/31/2023,3/7/2023,415.39
1779,8541,DNSCHECK588,7/29/2023,7/9/2023,584.67
1780,2421,DNSCHECK629,1/23/2023,12/31/2022,1657.96
1781,2032,DNSCHECK759,11/24/2022,10/25/2022,202.78
1782,143,DNSCHECK549,10/22/2022,9/22/2022,90.52
1783,8569,DNSCHECK381,7/7/2023,6/7/2023,1234.48
1784,1688,DNSCHECK742,5/29/2023,5/5/2023,1348.31
1785,1565,DNSCHECK461,11/13/2022,10/24/2022,14.09
1786,8812,DNSCHECK668,5/31/2023,5/3/2023,1068.94
1787,3391,DNSCHECK366,8/9/2022,7/17/2022,323.14
1788,1994,DNSCHECK332,11/13/2022,10/21/2022,100.01
1789,2263,DNSCHECK634,3/10/2023,2/12/2023,109.33
1790,6777,DNSCHECK492,11/17/2022,10/27/2022,1149.2
1791,372,DNSCHECK329,7/27/2023,7/1/2023,96.84
1792,749,DNSCHECK386,11/5/2022,10/10/2022,210.77
1793,1102,DNSCHECK504,6/5/2023,5/6/2023,15.71
1794,9180,DNSCHECK349,8/27/2022,8/1/2022,28.24
1795,286,DNSCHECK302,12/29/2022,12/2/2022,20.17
1796,1090,DNSCHECK311,10/3/2022,9/7/2022,247.75
1797,1954,DNSCHECK681,11/19/2023,10/24/2023,1317.61
1798,2195,DNSCHECK685,4/18/2023,3/28/2023,49.73
1799,6049,DNSCHECK777,9/22/2022,8/28/2022,96.49
1800,462,DNSCHECK409,6/29/2024,6/3/2024,320.81
1801,666,DNSCHECK471,2/6/2024,1/11/2024,313.67
1802,6577,DNSCHECK636,1/29/2023,1/8/2023,529.51
1803,9402,DNSCHECK542,1/1/2023,12/3/2022,937.29
1804,1678,DNSCHECK653,2/5/2023,1/15/2023,991.46
1805,2026,DNSCHECK741,11/23/2022,10/29/2022,856.05
1806,1391,DNSCHECK555,5/2/2023,4/3/2023,1126.97
1807,6106,DNSCHECK562,7/11/2023,6/20/2023,930.58
1808,3065,DNSCHECK377,7/31/2023,7/4/2023,443.07
1809,7975,DNSCHECK331,2/11/2023,1/15/2023,564.51
1810,4542,DNSCHECK435,6/8/2023,5/14/2023,318.79
1811,4053,DNSCHECK570,4/25/2023,4/5/2023,518.87
1812,7287,DNSCHECK696,8/3/2023,7/9/2023,1093.16
1813,1204,DNSCHECK336,4/8/2023,3/13/2023,695.99
1814,5665,DNSCHECK639,7/12/2023,6/14/2023,338.62
1815,9430,DNSCHECK525,1/5/2023,12/14/2022,678.93
1816,8997,DNSCHECK335,4/16/2023,3/18/2023,587.11
1817,9680,DNSCHECK428,11/11/2023,10/22/2023,71.91
1818,7,DNSCHECK494,3/6/2023,2/13/2023,477.99
1819,6014,DNSCHECK438,7/21/2023,6/28/2023,965.58
1820,6490,DNSCHECK476,11/13/2022,10/22/2022,222.55
1821,7654,DNSCHECK358,10/8/2022,9/13/2022,879.65
1822,8170,DNSCHECK659,5/28/2023,5/7/2023,485.59
1823,2188,DNSCHECK500,3/11/2023,2/17/2023,218.39
1824,3521,DNSCHECK465,6/13/2023,5/18/2023,1503.32
1825,6176,DNSCHECK624,7/26/2022,6/27/2022,1326.38
1826,8079,DNSCHECK487,1/23/2023,1/3/2023,161.97
1827,2526,DNSCHECK769,10/23/2022,10/2/2022,31.01
1828,6354,DNSCHECK631,12/17/2022,11/21/2022,20.84
1829,6369,DNSCHECK510,11/3/2022,10/6/2022,792.85
1830,2515,DNSCHECK437,10/16/2022,9/26/2022,887.77
1831,7271,DNSCHECK324,11/12/2022,10/21/2022,1966.69
1832,3493,DNSCHECK703,10/22/2022,9/26/2022,1202.84
1833,8370,DNSCHECK447,5/13/2023,4/18/2023,424.98
1834,3275,DNSCHECK506,8/9/2022,7/11/2022,184.7
1835,9056,DNSCHECK544,8/7/2022,7/18/2022,715.17
1836,4918,DNSCHECK669,4/5/2023,3/6/2023,857.81
1837,5798,DNSCHECK365,2/9/2023,1/20/2023,138.53
1838,4630,DNSCHECK427,1/5/2023,12/16/2022,519.39
1839,7594,DNSCHECK426,9/14/2022,8/23/2022,1466.27
1840,4875,DNSCHECK643,8/20/2022,7/24/2022,644.98
1841,3208,DNSCHECK310,10/26/2022,10/4/2022,808.01
1842,5501,DNSCHECK613,4/29/2023,4/3/2023,425.16
1843,4282,DNSCHECK691,3/6/2023,2/11/2023,525.44
1844,3276,DNSCHECK780,4/20/2023,3/26/2023,838.66
1845,4604,DNSCHECK576,4/13/2023,3/24/2023,310.02
1846,8919,DNSCHECK640,3/19/2023,2/23/2023,76.11
1847,8144,DNSCHECK476,7/18/2023,6/20/2023,293.27
1848,3477,DNSCHECK571,5/28/2023,5/6/2023,674.51
1849,7278,DNSCHECK699,4/2/2023,3/10/2023,648.47
1850,3052,DNSCHECK720,2/23/2023,1/28/2023,98.69
1851,6252,DNSCHECK389,3/31/2023,3/8/2023,635.93
1852,360,DNSCHECK747,12/22/2022,11/30/2022,1283.22
1853,5560,DNSCHECK702,6/16/2023,5/19/2023,269.95
1854,3587,DNSCHECK549,9/28/2022,9/3/2022,251.6
1855,6223,DNSCHECK485,12/3/2022,11/4/2022,1146.82
1856,4036,DNSCHECK568,11/10/2022,10/15/2022,901.07
1857,7597,DNSCHECK535,11/6/2022,10/17/2022,1449.11
1858,9146,DNSCHECK797,5/5/2023,4/11/2023,1213.15
1859,2833,DNSCHECK725,5/7/2023,4/17/2023,1506.4
1860,3304,DNSCHECK775,11/2/2022,10/11/2022,681.47
1861,731,DNSCHECK638,2/6/2023,1/17/2023,746.04
1862,3089,DNSCHECK365,3/24/2023,2/24/2023,1251.86
1863,8169,DNSCHECK696,12/26/2022,11/27/2022,320.9
1864,9526,DNSCHECK577,4/5/2023,3/10/2023,773.39
1865,231,DNSCHECK639,1/11/2023,12/17/2022,618.24
1866,2980,DNSCHECK646,11/2/2022,10/11/2022,817.62
1867,6857,DNSCHECK755,11/18/2022,10/25/2022,2.76
1868,6074,DNSCHECK727,9/21/2023,8/29/2023,117.09
1869,6371,DNSCHECK524,5/28/2023,5/2/2023,716.73
1870,4946,DNSCHECK409,6/3/2023,5/6/2023,982.61
1871,3400,DNSCHECK479,2/22/2023,1/31/2023,1706.45
1872,5267,DNSCHECK707,3/11/2023,2/18/2023,745
1873,9540,DNSCHECK561,4/14/2023,3/15/2023,163.98
1874,6126,DNSCHECK402,4/28/2023,3/29/2023,1748.68
1875,5207,DNSCHECK425,2/20/2023,1/30/2023,476.57
1876,2159,DNSCHECK414,4/28/2023,4/6/2023,406.59
1877,8456,DNSCHECK465,12/2/2022,11/4/2022,594.8
1878,854,DNSCHECK644,3/31/2024,3/2/2024,1226.7
1879,2771,DNSCHECK304,7/19/2023,6/24/2023,906.47
1880,5221,DNSCHECK635,2/4/2023,1/6/2023,1073.42
1881,3333,DNSCHECK487,6/8/2023,5/9/2023,899.81
1882,8877,DNSCHECK540,12/29/2022,12/4/2022,260.47
1883,4231,DNSCHECK699,5/4/2023,4/5/2023,318.7
1884,6381,DNSCHECK607,4/6/2023,3/17/2023,738.58
1885,6869,DNSCHECK671,1/26/2023,1/5/2023,2.62
1886,7498,DNSCHECK312,11/4/2022,10/13/2022,1214.27
1887,9696,DNSCHECK632,5/21/2023,4/27/2023,66.98
1888,4803,DNSCHECK783,4/18/2023,3/28/2023,111.13
1889,827,DNSCHECK430,2/17/2023,1/18/2023,125.85
1890,4114,DNSCHECK599,8/6/2022,7/15/2022,854.8
1891,4931,DNSCHECK370,12/30/2022,12/6/2022,636.27
1892,4368,DNSCHECK773,1/24/2023,12/25/2022,632.47
1893,8086,DNSCHECK753,12/24/2022,12/1/2022,1467.73
1894,8090,DNSCHECK586,12/23/2022,11/30/2022,763.86
1895,6685,DNSCHECK647,1/15/2023,12/21/2022,334.27
1896,2032,DNSCHECK650,1/10/2023,12/13/2022,868.24
1897,4994,DNSCHECK326,6/25/2023,6/4/2023,6.12
1898,9613,DNSCHECK760,8/30/2022,7/31/2022,491.09
1899,3520,DNSCHECK488,5/3/2023,4/6/2023,172.96
1900,3599,DNSCHECK797,11/7/2023,10/15/2023,1111.47
1901,1636,DNSCHECK662,12/25/2022,11/30/2022,1300.76
1902,3536,DNSCHECK356,2/7/2023,1/10/2023,295.14
1903,224,DNSCHECK698,1/23/2023,12/26/2022,1621.93
1904,5923,DNSCHECK325,11/19/2022,10/29/2022,508.2
1905,1882,DNSCHECK436,7/16/2023,6/17/2023,1237.75
1906,2888,DNSCHECK303,2/24/2023,2/4/2023,382.78
1907,4422,DNSCHECK717,11/15/2022,10/17/2022,1010.52
1908,9648,DNSCHECK575,3/29/2023,3/8/2023,856.33
1909,692,DNSCHECK763,4/26/2023,3/29/2023,837.45
1910,533,DNSCHECK559,8/23/2022,8/1/2022,121.14
1911,8189,DNSCHECK614,3/15/2023,2/19/2023,822.28
1912,1725,DNSCHECK576,3/22/2024,2/22/2024,1239.68
1913,6217,DNSCHECK546,11/3/2022,10/9/2022,1192.09
1914,5825,DNSCHECK721,4/4/2023,3/5/2023,59.11
1915,5675,DNSCHECK535,3/16/2023,2/14/2023,14.64
1916,5731,DNSCHECK593,12/1/2022,11/8/2022,1316.18
1917,9179,DNSCHECK517,3/20/2023,2/21/2023,1381.47
1918,4844,DNSCHECK383,11/9/2022,10/14/2022,646.33
1919,8345,DNSCHECK464,12/28/2022,12/3/2022,495.21
1920,7606,DNSCHECK477,1/6/2023,12/16/2022,790.15
1921,6041,DNSCHECK729,12/19/2022,11/26/2022,1331.34
1922,8737,DNSCHECK717,1/12/2023,12/22/2022,436.9
1923,9519,DNSCHECK639,11/15/2022,10/26/2022,440.6
1924,7293,DNSCHECK615,2/20/2023,1/27/2023,998.82
1925,8983,DNSCHECK608,11/15/2022,10/18/2022,341.96
1926,768,DNSCHECK329,12/17/2022,11/24/2022,645.04
1927,3564,DNSCHECK444,12/4/2022,11/9/2022,905.29
1928,7915,DNSCHECK514,2/19/2023,1/24/2023,298.65
1929,4901,DNSCHECK619,2/4/2023,1/7/2023,1284.12
1930,1138,DNSCHECK516,2/22/2023,1/26/2023,518.17
1931,5182,DNSCHECK384,11/12/2022,10/14/2022,1333.37
1932,3174,DNSCHECK552,11/27/2022,11/3/2022,229.89
1933,7418,DNSCHECK629,1/18/2023,12/29/2022,216.55
1934,4784,DNSCHECK359,1/5/2023,12/11/2022,507.15
1935,2073,DNSCHECK369,10/29/2022,10/9/2022,650.83
1936,9170,DNSCHECK790,12/21/2022,11/29/2022,979.9
1937,9230,DNSCHECK623,1/30/2023,1/8/2023,809.95
1938,8782,DNSCHECK476,11/23/2022,11/2/2022,1047.6
1939,248,DNSCHECK555,3/1/2023,1/31/2023,1264.42
1940,8756,DNSCHECK785,12/30/2022,12/6/2022,59.1
1941,2152,DNSCHECK587,12/22/2022,11/24/2022,675.02
1942,5216,DNSCHECK732,1/31/2023,1/11/2023,681.36
1943,7752,DNSCHECK724,1/4/2023,12/7/2022,484.24
